Building Density,UHI Index,B01,B04,B06,B08,B11,LST_Celsius,Surface_Albedo,EVI,UTFVI,NDVI,LSWI,NDBI,ISA,MNDWI,MNDWI_Binary
185.0,1.024158377,1312.0,1920.0,2487.0,2732.0,2810.0,37.48474778000002,35.45760190432002,6.096096096096097,0.015815273750581543,0.17454858125537404,-0.014074341392998917,0.014074341392998917,1,-0.20445777968281184,0
185.0,1.024158377,1037.0,1338.0,2040.0,1862.0,2044.0,37.43005946000005,35.40597613024005,1.495433789954338,0.014333251487079273,0.16375,-0.04659498207885305,0.04659498207885305,1,-0.25939617991374,0
185.0,1.026322092,1037.0,1116.0,2040.0,1384.0,2044.0,37.43005946000005,35.40597613024005,9.436619718309858,0.014333251487079273,0.1072,-0.19253208868144692,0.19253208868144692,1,-0.31362467866323906,0
185.0,1.026322092,1177.0,1340.0,1920.0,1558.0,2102.0,37.43005946000005,35.40597613024005,1.1377870563674322,0.014333251487079273,0.07522429261559696,-0.14863387978142076,0.14863387978142076,1,-0.26702833031946954,0
185.0,1.024158377,1177.0,1290.0,1537.0,1388.0,1730.0,37.61121452000003,35.57698650688003,27.22222222222222,0.01924245023493285,0.03659447348767737,-0.10968569595894805,0.10968569595894805,1,-0.17447386286490157,0
185.0,1.024158377,1177.0,1290.0,1537.0,1388.0,1730.0,37.61121452000003,35.57698650688003,27.22222222222222,0.01924245023493285,0.03659447348767737,-0.10968569595894805,0.10968569595894805,1,-0.17447386286490157,0
185.0,1.021994662,1177.0,1308.0,1587.0,1378.0,1848.0,37.61121452000003,35.57698650688003,0.3320683111954459,0.01924245023493285,0.026061057334326135,-0.14569125852448853,0.14569125852448853,1,-0.22872340425531915,0
185.0,1.021994662,1177.0,1656.0,1587.0,1852.0,1848.0,37.61121452000003,35.57698650688003,-2.707182320441989,0.01924245023493285,0.055872291904218926,0.001081081081081081,-0.001081081081081081,0,-0.07317073170731707,0
185.0,1.024158377,1177.0,641.0,1587.0,861.0,1848.0,37.71033710000006,35.67055822240006,-2.0220588235294117,0.02192861558753302,0.14647137150466044,-0.3643410852713178,0.3643410852713178,1,-0.4713375796178344,0
185.0,1.024158377,1177.0,933.0,2215.0,1176.0,2234.0,37.71033710000006,35.67055822240006,0.8237288135593221,0.02192861558753302,0.11522048364153627,-0.3102639296187683,0.3102639296187683,1,-0.47022046725896677,0
185.0,1.026322092,1177.0,933.0,2215.0,1176.0,2234.0,37.71033710000006,35.67055822240006,0.8237288135593221,0.02192861558753302,0.11522048364153627,-0.3102639296187683,0.3102639296187683,1,-0.47022046725896677,0
185.0,1.026322092,1177.0,1042.0,1091.0,1364.0,1826.0,38.062393160000056,36.002899143040054,3.3966244725738397,0.03146913390883427,0.13383208645054032,-0.14482758620689656,0.14482758620689656,1,-0.299644128113879,0
185.0,1.041468096,1177.0,1042.0,1091.0,1364.0,1826.0,38.062393160000056,36.002899143040054,3.3966244725738397,0.03146913390883427,0.13383208645054032,-0.14482758620689656,0.14482758620689656,1,-0.299644128113879,0
185.0,1.037140667,1181.0,1394.0,2216.0,1626.0,2210.0,38.643456560000004,36.551422992640006,0.8579881656804733,0.04721562045855358,0.07682119205298013,-0.15224191866527634,0.15224191866527634,1,-0.28041714947856317,0
185.0,1.034976952,1181.0,1948.0,2216.0,2352.0,2210.0,38.643456560000004,36.551422992640006,0.8105939004815409,0.04721562045855358,0.09395348837209302,0.031126698816308637,-0.031126698816308637,0,-0.12870275791624106,0
185.0,1.034976952,1181.0,1948.0,2216.0,2352.0,2210.0,38.643456560000004,36.551422992640006,0.8105939004815409,0.04721562045855358,0.09395348837209302,0.031126698816308637,-0.031126698816308637,0,-0.12870275791624106,0
185.0,1.034976952,1181.0,2008.0,1942.0,2250.0,2149.0,38.643456560000004,36.551422992640006,1.4792176039119802,0.04721562045855358,0.05683419445749178,0.022959763582632416,-0.022959763582632416,0,-0.07423144213946513,0
185.0,1.034976952,1181.0,1376.0,1731.0,1520.0,1939.0,38.643456560000004,36.551422992640006,0.7547169811320754,0.04721562045855358,0.049723756906077346,-0.12113327551315409,0.12113327551315409,1,-0.21988046555520604,0
185.0,1.032813237,1181.0,1264.0,1731.0,1714.0,1939.0,38.643456560000004,36.551422992640006,3.2703488372093026,0.04721562045855358,0.1511081262592344,-0.06159321105940323,0.06159321105940323,1,-0.23779125438876475,0
185.0,1.037140667,1181.0,1264.0,1731.0,1714.0,1939.0,38.643456560000004,36.551422992640006,3.2703488372093026,0.04721562045855358,0.1511081262592344,-0.06159321105940323,0.06159321105940323,1,-0.23779125438876475,0
185.0,1.037140667,1181.0,821.0,2077.0,2272.0,1804.0,38.643456560000004,36.551422992640006,-117.01612903225806,0.04721562045855358,0.4691238279987068,0.11481844946025516,-0.11481844946025516,0,-0.30346820809248554,0
185.0,1.037140667,1181.0,821.0,2077.0,2272.0,1804.0,38.643456560000004,36.551422992640006,-117.01612903225806,0.04721562045855358,0.4691238279987068,0.11481844946025516,-0.11481844946025516,0,-0.30346820809248554,0
185.0,1.037140667,1181.0,670.0,2077.0,2774.0,1804.0,39.347568679999995,37.21610483391999,7.460992907801418,0.06629665710115606,0.610917537746806,0.21188291830493666,-0.21188291830493666,0,-0.37920489296636084,0
185.0,1.034976952,1181.0,670.0,2077.0,2774.0,1804.0,39.347568679999995,37.21610483391999,7.460992907801418,0.06629665710115606,0.610917537746806,0.21188291830493666,-0.21188291830493666,0,-0.37920489296636084,0
185.0,1.035097158,1181.0,1176.0,2077.0,1790.0,1804.0,39.347568679999995,37.21610483391999,6.476793248945148,0.06629665710115606,0.20701281186783546,-0.0038953811908736783,0.0038953811908736783,1,-0.2222222222222222,0
185.0,1.00913258,895.0,834.0,735.0,763.0,558.0,38.24013020000001,36.17068290880001,0.18214468958440225,0.03628570626521818,-0.044458359423919847,0.15518546555639667,-0.15518546555639667,0,0.23404255319148937,1
185.0,1.00913258,895.0,727.0,742.0,755.0,511.0,38.212786040000026,36.14487002176003,-0.057755775577557754,0.035544695133467044,0.018893387314439947,0.19273301737756715,-0.19273301737756715,0,0.24575645756457565,1
185.0,1.00913258,895.0,528.0,706.0,629.0,518.0,38.212786040000026,36.14487002176003,-0.18745360059391242,0.035544695133467044,0.08729472774416594,0.0967741935483871,-0.0967741935483871,0,0.13953488372093023,1
185.0,1.006968865,895.0,556.0,570.0,517.0,405.0,38.212786040000026,36.14487002176003,0.07216876387860843,0.035544695133467044,-0.036346691519105315,0.12147505422993492,-0.12147505422993492,0,0.2629663330300273,1
185.0,1.006968865,895.0,515.0,570.0,520.0,405.0,38.164933760000054,36.09969746944005,-0.012481278082875687,0.034247925652902564,0.004830917874396135,0.12432432432432433,-0.12432432432432433,0,0.20588235294117646,1
185.0,1.00480515,830.0,505.0,588.0,483.0,379.0,38.164933760000054,36.09969746944005,0.07523939808481532,0.034247925652902564,-0.022267206477732792,0.12064965197215777,-0.12064965197215777,0,0.19788359788359788,1
185.0,1.00480515,830.0,505.0,588.0,483.0,379.0,38.164933760000054,36.09969746944005,0.07523939808481532,0.034247925652902564,-0.022267206477732792,0.12064965197215777,-0.12064965197215777,0,0.19788359788359788,1
185.0,1.006968865,830.0,484.0,588.0,447.0,379.0,37.38904322000002,35.36725679968002,0.09940891993551854,0.01322173478945103,-0.0397422126745435,0.08232445520581114,-0.08232445520581114,0,0.20210526315789473,1
185.0,1.006968865,830.0,562.0,539.0,484.0,366.0,37.32068282,35.30272458208,0.2687801516195727,0.011369206960071654,-0.0745697896749522,0.1388235294117647,-0.1388235294117647,0,0.2507676560900716,1
185.0,1.013460009,830.0,556.0,539.0,512.0,366.0,37.32068282,35.30272458208,0.13862633900441085,0.011369206960071654,-0.04119850187265917,0.1662870159453303,-0.1662870159453303,0,0.2568527918781726,1
185.0,1.011296294,1034.0,506.0,633.0,670.0,438.0,37.12585568000003,35.11880776192003,-0.3940413262854397,0.006089502646342511,0.13945578231292516,0.20938628158844766,-0.20938628158844766,0,0.18207282913165265,1
185.0,1.011296294,1352.0,522.0,719.0,635.0,509.0,37.12585568000003,35.11880776192003,-0.27984150569588906,0.006089502646342511,0.09766637856525497,0.11013986013986014,-0.11013986013986014,0,0.11169284467713787,1
185.0,1.011296294,1352.0,680.0,719.0,755.0,509.0,37.06433132000001,35.06072876608001,-0.12677484787018256,0.004422227599900918,0.05226480836236934,0.19462025316455697,-0.19462025316455697,0,0.2464840858623242,1
185.0,1.013460009,1352.0,1004.0,1582.0,1124.0,1401.0,37.084839439999996,35.08008843136,-0.24570024570024568,0.0049779859487142685,0.05639097744360902,-0.1097029702970297,0.1097029702970297,1,-0.11323003575685339,0
185.0,1.013460009,1352.0,771.0,1582.0,919.0,1401.0,37.084839439999996,35.08008843136,-0.3389830508474576,0.0049779859487142685,0.08757396449704143,-0.20775862068965517,0.20775862068965517,1,-0.22572178477690288,0
185.0,1.015623724,1352.0,1500.0,2076.0,2184.0,2390.0,36.86266813999998,34.870358724159985,2.3916083916083917,-0.001042729496767549,0.18566775244299674,-0.04503716659379099,0.04503716659379099,1,-0.2625462229265716,0
185.0,1.013460009,1352.0,1500.0,2076.0,2184.0,2390.0,36.99597091999999,34.99619654847999,2.3916083916083917,0.0025696997705215415,0.18566775244299674,-0.04503716659379099,0.04503716659379099,1,-0.2625462229265716,0
185.0,1.013460009,1352.0,1626.0,2076.0,2012.0,2390.0,36.99597091999999,34.99619654847999,-18.92156862745098,0.0025696997705215415,0.10610225398570643,-0.0858700590640618,0.0858700590640618,1,-0.20524457892082704,0
185.0,1.011296294,1913.0,1718.0,2075.0,2088.0,2351.0,36.83190596000003,34.84131922624003,-1.3543191800878476,-0.001876367019986805,0.09721492380451918,-0.05924757828339716,0.05924757828339716,1,-0.14822954822954823,0
185.0,1.011296294,1913.0,1888.0,2075.0,2046.0,2351.0,36.83190596000003,34.84131922624003,-1.1285714285714286,-0.001876367019986805,0.04016268429079817,-0.06936547646122355,0.06936547646122355,1,-0.12461133700071753,0
185.0,1.013460009,1913.0,1888.0,2075.0,2046.0,2351.0,36.93102854000006,34.93489094176005,-1.1285714285714286,0.0008097983326133678,0.04016268429079817,-0.06936547646122355,0.06936547646122355,1,-0.12461133700071753,0
185.0,1.013460009,1913.0,1842.0,2424.0,2134.0,2618.0,36.93102854000006,34.93489094176005,-1.9571045576407506,0.0008097983326133678,0.07344064386317907,-0.10185185185185185,0.10185185185185185,1,-0.18300948938093087,0
185.0,1.00913258,1913.0,1754.0,2424.0,2154.0,2618.0,36.93102854000006,34.93489094176005,-7.633587786259542,0.0008097983326133678,0.1023541453428864,-0.0972338642078793,0.0972338642078793,1,-0.21035598705501618,0
185.0,1.00913258,1913.0,1936.0,2406.0,2084.0,2619.0,36.56871841999998,34.592870188479985,0.9711286089238845,-0.009008599163096865,0.03681592039800995,-0.11375717627046567,0.11375717627046567,1,-0.19180887372013652,0
120.0,1.011296294,4396.0,2100.0,2083.0,2452.0,2079.0,36.48668594000003,34.515431527360036,-5.116279069767442,-0.011231632558350269,0.0773286467486819,0.08232178327080114,-0.08232178327080114,0,-0.01192504258943782,0
120.0,1.011296294,4396.0,1914.0,2083.0,2366.0,2079.0,35.89195046000003,33.95400123424004,-1.1143984220907297,-0.02734862467394668,0.10560747663551402,0.06456692913385827,-0.06456692913385827,0,-0.023885742427973405,0
120.0,1.00913258,4396.0,1688.0,2355.0,2204.0,2102.0,35.89195046000003,33.95400123424004,-1.0913705583756346,-0.02734862467394668,0.13257965056526208,0.023687877380399444,-0.023687877380399444,0,-0.07684426229508197,0
120.0,1.00913258,4396.0,2230.0,2712.0,2202.0,2369.0,35.461279940000054,33.54744826336005,-0.05917159763313609,-0.03901954999903321,-0.00631768953068592,-0.036534675125793045,0.036534675125793045,1,-0.10468640708789928,0
120.0,1.006968865,4396.0,2842.0,3954.0,2854.0,3234.0,35.461279940000054,33.54744826336005,-0.022010271460014674,-0.03901954999903321,0.002106741573033708,-0.06241787122207622,0.06241787122207622,1,-0.06556836902800658,0
120.0,1.006968865,4396.0,4148.0,5160.0,3414.0,4281.0,35.461279940000054,33.54744826336005,-0.529887380883627,-0.03901954999903321,-0.09706426871198096,-0.11267056530214425,0.11267056530214425,1,-0.1276175424733307,0
120.0,1.006968865,7037.0,5288.0,6903.0,4012.0,5741.0,35.37582944000002,33.46678299136002,-0.937959423698912,-0.04133520978575782,-0.13720430107526882,-0.17727878601455963,0.17727878601455963,1,-0.14214662289863722,0
120.0,1.006968865,7037.0,6128.0,6903.0,5072.0,5741.0,35.37582944000002,33.46678299136002,-1.4262560777957862,-0.04133520978575782,-0.09428571428571429,-0.06186997133080551,0.06186997133080551,1,-0.03693669285649779,0
120.0,1.011416501,7898.0,7056.0,7102.0,6756.0,5901.0,35.577492620000044,33.657153033280046,0.648228176318064,-0.03587025268908935,-0.021720243266724587,0.06755155250059255,-0.06755155250059255,0,0.06340766605824935,1
120.0,1.011416501,7898.0,7528.0,7959.0,7260.0,6562.0,35.577492620000044,33.657153033280046,0.3315190499752597,-0.03587025268908935,-0.018122802272112524,0.05049920416726957,-0.05049920416726957,0,0.05049920416726957,1
120.0,1.009252786,7898.0,7632.0,7959.0,7964.0,6562.0,35.577492620000044,33.657153033280046,-0.2424773590417762,-0.03587025268908935,0.021287509617850732,0.09651659094038276,-0.09651659094038276,0,0.07486254053291978,1
120.0,1.009252786,7898.0,7632.0,7959.0,7964.0,6562.0,35.80649996,33.87333596224,-0.2424773590417762,-0.02966428446067129,0.021287509617850732,0.09651659094038276,-0.09651659094038276,0,0.07486254053291978,1
120.0,1.011416501,7898.0,7700.0,8370.0,7920.0,6882.0,35.91929462000002,33.979814121280015,-0.1608657502193624,-0.026607613542195548,0.014084507042253521,0.07012565869477097,-0.07012565869477097,0,0.05428061014154184,1
120.0,1.011416501,7898.0,7700.0,8370.0,7920.0,6882.0,35.91929462000002,33.979814121280015,-0.1608657502193624,-0.026607613542195548,0.014084507042253521,0.07012565869477097,-0.07012565869477097,0,0.05428061014154184,1
120.0,1.013580216,7898.0,8200.0,8370.0,8000.0,6882.0,35.91929462000002,33.979814121280015,0.1786352268667381,-0.026607613542195548,-0.012345679012345678,0.0751243112484881,-0.0751243112484881,0,0.0751243112484881,1
120.0,1.013580216,7898.0,8264.0,8532.0,8224.0,6934.0,36.17906414000004,34.225036548160034,0.0270929287455974,-0.01956800779055515,-0.0024260067928190197,0.08510357566961341,-0.08510357566961341,0,0.08365270252411788,1
120.0,1.013580216,9158.0,8208.0,8745.0,8552.0,7087.0,36.17906414000004,34.225036548160034,-0.17134887427774456,-0.01956800779055515,0.02052505966587112,0.09367606624464479,-0.09367606624464479,0,0.08336027937657635,1
120.0,1.013580216,9158.0,8528.0,8745.0,8312.0,7087.0,36.94128260000002,34.94457077440003,0.2328589909443726,0.001087677507019273,-0.012826603325415678,0.07955062017014092,-0.07955062017014092,0,0.07522672408168592,1
120.0,1.009252786,8449.0,8800.0,8939.0,8504.0,7020.0,36.94128260000002,34.94457077440003,0.24065040650406505,0.001087677507019273,-0.017105871474803514,0.09559391909301726,-0.09559391909301726,0,0.10023071007433991,1
120.0,1.009252786,8449.0,9096.0,9292.0,8944.0,7131.0,36.94128260000002,34.94457077440003,0.10860245784509859,0.001087677507019273,-0.008425720620842573,0.11278382581648523,-0.11278382581648523,0,0.11234206759195867,1
120.0,1.015743931,8449.0,9240.0,9292.0,9472.0,7131.0,37.78553354000002,35.74154366176002,-0.11096231107709967,0.023966396199848642,0.012398460880718255,0.14099861470818525,-0.14099861470818525,0,0.13474488867317844,1
120.0,1.015743931,8449.0,8520.0,7229.0,9368.0,5218.0,37.78553354000002,35.74154366176002,-0.2852913470596151,0.023966396199848642,0.04740608228980322,0.284519402166461,-0.284519402166461,0,0.2688804819952361,1
120.0,1.017907645,8449.0,7872.0,7229.0,8816.0,5218.0,37.80262363999998,35.75767671615998,-0.31007751937984496,0.024429528157192328,0.05656759348034516,0.2563773692461166,-0.2563773692461166,0,0.23858164307602509,1
120.0,1.017907645,8449.0,6136.0,5897.0,7684.0,4178.0,37.80262363999998,35.75767671615998,-0.3878144102615493,0.024429528157192328,0.11201157742402315,0.29556567189344124,-0.29556567189344124,0,0.2697080929907359,1
120.0,1.017907645,8545.0,5352.0,5834.0,5900.0,4266.0,38.05555712,35.99644592128001,-0.2392177405273267,0.03128388112589495,0.04870245289726271,0.16073185126893566,-0.16073185126893566,0,0.15508021390374332,1
120.0,1.017907645,8545.0,5856.0,5834.0,5992.0,4266.0,37.970106620000024,35.91578064928002,-0.07263405255287332,0.028968221339171877,0.011478730587440918,0.16825891986742056,-0.16825891986742056,0,0.1775592828224407,1
120.0,1.015743931,8545.0,5856.0,5834.0,5992.0,4266.0,37.970106620000024,35.91578064928002,-0.07263405255287332,0.028968221339171877,0.011478730587440918,0.16825891986742056,-0.16825891986742056,0,0.1775592828224407,1
120.0,1.015743931,7792.0,5280.0,5506.0,5480.0,3825.0,37.970106620000024,35.91578064928002,-0.12227928588897041,0.028968221339171877,0.01858736059479554,0.17786136485760343,-0.17786136485760343,0,0.17962466487935658,1
120.0,1.013580216,7792.0,6064.0,7021.0,5584.0,5455.0,37.970106620000024,35.91578064928002,0.701344243132671,0.028968221339171877,-0.04120879120879121,0.011685841108796087,-0.011685841108796087,0,0.03271566628247185,1
120.0,1.011416501,7792.0,6064.0,7021.0,5584.0,5455.0,36.96179072000001,34.96393043968001,0.701344243132671,0.0016434358558326237,-0.04120879120879121,0.011685841108796087,-0.011685841108796087,0,0.03271566628247185,1
120.0,1.011416501,7792.0,6928.0,7144.0,6444.0,5364.0,36.96179072000001,34.96393043968001,0.5267740531127558,0.0016434358558326237,-0.03619503440023931,0.09146341463414634,-0.09146341463414634,0,0.11133200795228629,1
120.0,1.009252786,7792.0,7740.0,8201.0,7304.0,6291.0,36.96179072000001,34.96393043968001,0.3844797178130511,0.0016434358558326237,-0.028981653815474608,0.07451268848841486,-0.07451268848841486,0,0.09056740151788942,1
120.0,1.009252786,7792.0,7740.0,8201.0,7304.0,6291.0,36.96179072000001,34.96393043968001,0.3844797178130511,0.0016434358558326237,-0.028981653815474608,0.07451268848841486,-0.07451268848841486,0,0.09056740151788942,1
120.0,1.007089071,7792.0,7740.0,8201.0,7304.0,6291.0,36.96179072000001,34.96393043968001,0.3844797178130511,0.0016434358558326237,-0.028981653815474608,0.07451268848841486,-0.07451268848841486,0,0.09056740151788942,1
120.0,1.007089071,7792.0,7740.0,8201.0,7304.0,6291.0,36.96179072000001,34.96393043968001,0.3844797178130511,0.0016434358558326237,-0.028981653815474608,0.07451268848841486,-0.07451268848841486,0,0.09056740151788942,1
120.0,1.02007136,7792.0,7508.0,7801.0,7572.0,6025.0,36.233752460000005,34.276662322240014,-0.03213496686081543,-0.018085985527052883,0.004244031830238726,0.11377509744796646,-0.11377509744796646,0,0.12075884713608172,1
120.0,1.02007136,7792.0,7784.0,7801.0,7860.0,6025.0,36.233752460000005,34.276662322240014,-0.05226960110041265,-0.018085985527052883,0.004858092559447712,0.1321570039611091,-0.1321570039611091,0,0.12586144359811388,1
120.0,1.02007136,9256.0,8224.0,8374.0,8124.0,6485.0,36.233752460000005,34.276662322240014,0.06295643414756988,-0.018085985527052883,-0.006116956202593589,0.11219111506605517,-0.11219111506605517,0,0.11630442188458132,1
120.0,1.015743931,8241.0,7656.0,7992.0,7992.0,6052.0,36.07310552000001,34.125011610880016,-0.17244918907821802,-0.022439425926093107,0.02147239263803681,0.13813728282540585,-0.13813728282540585,0,0.12870716959401093,1
159.0,1.015743931,8241.0,7632.0,7258.0,7280.0,5591.0,35.987655020000034,34.04434633888003,0.3671255736337088,-0.024755085712816174,-0.023605150214592276,0.1312252350244736,-0.1312252350244736,0,0.13898513898513898,1
159.0,1.013700422,8241.0,8200.0,8132.0,7916.0,6240.0,35.987655020000034,34.04434633888003,0.24125042473666328,-0.024755085712816174,-0.017622238768925293,0.11839502684374117,-0.11839502684374117,0,0.12408759124087591,1
159.0,1.015864137,8241.0,7696.0,7613.0,8240.0,5774.0,36.182482160000006,34.22826315904001,-0.2649522696278979,-0.01947538139908703,0.03413654618473896,0.17596689025260454,-0.17596689025260454,0,0.15794079043313403,1
159.0,1.015864137,8241.0,7328.0,7613.0,7960.0,5774.0,36.637078820000056,34.65740240608005,-0.26328945175804036,-0.007156071333715948,0.041339612768184195,0.15916703072666374,-0.15916703072666374,0,0.14446584679211735,1
159.0,1.009372992,8241.0,7072.0,7613.0,7840.0,5774.0,36.637078820000056,34.65740240608005,-0.2841497706082581,-0.007156071333715948,0.05150214592274678,0.15175554576171588,-0.15175554576171588,0,0.13679174764538796,1
159.0,1.009372992,10413.0,7260.0,7600.0,7236.0,5755.0,36.88317626000003,34.889718389440034,0.02179440610243371,-0.0004869711479526579,-0.0016556291390728477,0.11400200138557463,-0.11400200138557463,0,0.10740597130670802,1
159.0,1.013700422,10413.0,7376.0,7600.0,7408.0,5755.0,36.88317626000003,34.889718389440034,-0.01579466929911155,-0.0004869711479526579,0.0021645021645021645,0.1255792752412064,-0.1255792752412064,0,0.13582100758315188,1
159.0,1.013700422,10413.0,7256.0,7995.0,7472.0,5777.0,37.58728838000002,35.55440023072002,-0.1279317697228145,0.018594065494649835,0.014665942422596416,0.12793418371197826,-0.12793418371197826,0,0.12076706491134617,1
159.0,1.007209277,10413.0,7572.0,7995.0,6988.0,5777.0,37.58728838000002,35.55440023072002,0.5889471561113352,0.018594065494649835,-0.04010989010989011,0.09486878182530356,-0.09486878182530356,0,0.1178132396732076,1
159.0,1.007209277,10413.0,8288.0,9063.0,7280.0,6352.0,37.58728838000002,35.55440023072002,3.4008097165991904,0.018594065494649835,-0.06474820143884892,0.06807511737089202,-0.06807511737089202,0,0.09592940506689439,1
159.0,1.007209277,10413.0,9352.0,9968.0,8560.0,6841.0,37.61805056000003,35.58343972864003,0.548932630995287,0.019427703017870633,-0.04421616793211255,0.11161612882280371,-0.11161612882280371,0,0.14192536845406084,1
159.0,1.007209277,10413.0,10416.0,11129.0,9664.0,7431.0,37.61805056000003,35.58343972864003,1.0005321979776478,0.019427703017870633,-0.03745019920318725,0.13062298917812226,-0.13062298917812226,0,0.14107380223082702,1
159.0,1.002881848,10717.0,11536.0,11924.0,10840.0,8100.0,37.48816580000005,35.46082851520005,0.7688908528501988,0.015907900142051203,-0.03110475509474437,0.1446673706441394,-0.1446673706441394,0,0.1507653596141749,1
159.0,1.002881848,11158.0,12376.0,12479.0,11960.0,8617.0,37.310428760000036,35.29304474944004,0.3267357838517122,0.01109132778566575,-0.017094017094017096,0.16246294406376052,-0.16246294406376052,0,0.16083166966937723,1
159.0,1.005045563,11158.0,12040.0,11039.0,12712.0,7949.0,37.23865034000005,35.22528592096005,-0.2087734559463154,0.00914617356481825,0.027149321266968326,0.23053095203523546,-0.23053095203523546,0,0.2187331072779989,1
159.0,1.005045563,11158.0,11096.0,11039.0,12272.0,7949.0,37.23865034000005,35.22528592096005,-0.3084671073339628,0.00914617356481825,0.05032523108524478,0.21378764650610751,-0.21378764650610751,0,0.19434449906248416,1
159.0,1.002881848,11158.0,9760.0,9447.0,11000.0,7363.0,37.10534756000004,35.09944809664004,-0.3673421021448039,0.00553374429752916,0.05973025048169557,0.1980613189565975,-0.1980613189565975,0,0.1709733716151551,1
159.0,1.002881848,11158.0,9520.0,9447.0,9824.0,7363.0,37.13610974000005,35.12848759456005,-0.13298337707786526,0.006367381820749957,0.015715467328370553,0.14318962006167452,-0.14318962006167452,0,0.13635563896545658,1
159.0,1.002881848,10993.0,9264.0,9285.0,9304.0,7075.0,37.13610974000005,35.12848759456005,-0.017822135091783993,0.006367381820749957,0.002154243860404998,0.1360888943158923,-0.1360888943158923,0,0.1411229135053111,1
159.0,1.000718133,10993.0,9208.0,9285.0,9656.0,7075.0,37.52234600000003,35.49309462400003,-0.1490352628077179,0.01683416405674012,0.02374893977947413,0.1542645388799235,-0.1542645388799235,0,0.1542645388799235,1
159.0,1.000718133,10993.0,9032.0,9208.0,9336.0,6852.0,37.52234600000003,35.49309462400003,-0.11291041450007429,0.01683416405674012,0.016550522648083623,0.15344699777613047,-0.15344699777613047,0,0.15511713933415536,1
159.0,1.005045563,12280.0,9072.0,10230.0,9064.0,7335.0,37.52234600000003,35.49309462400003,0.004289084280506112,0.01683416405674012,-0.0004411116012351125,0.10543325812549546,-0.10543325812549546,0,0.10674054679413018,1
159.0,1.005045563,12280.0,10616.0,11318.0,9152.0,7912.0,37.52234600000003,35.49309462400003,15.844155844155845,0.01683416405674012,-0.07405908539053015,0.07266760431317393,-0.07266760431317393,0,0.10376076121431808,1
159.0,1.009372992,12280.0,10616.0,11318.0,9152.0,7912.0,37.56336224000006,35.53181395456006,15.844155844155845,0.01794568075436836,-0.07405908539053015,0.07266760431317393,-0.07266760431317393,0,0.10376076121431808,1
159.0,1.009372992,12280.0,11824.0,12594.0,10936.0,8948.0,37.56336224000006,35.53181395456006,1.0188159706287288,0.01794568075436836,-0.03901581722319859,0.099979883323275,-0.099979883323275,0,0.11212542171065687,1
159.0,1.011536707,11698.0,12624.0,12616.0,12160.0,9018.0,37.56336224000006,35.53181395456006,0.3520485584218513,0.01794568075436836,-0.01872175597159458,0.14836150722447825,-0.14836150722447825,0,0.14836150722447825,1
159.0,1.011536707,11698.0,12736.0,12682.0,12992.0,9095.0,37.23865034000005,35.22528592096005,-0.10271224522548547,0.00914617356481825,0.009950248756218905,0.17643862905781682,-0.17643862905781682,0,0.16739140385407608,1
159.0,1.013700422,11698.0,12736.0,12682.0,12992.0,9095.0,37.22839628000003,35.21560608832003,-0.10271224522548547,0.008868294390410805,0.009950248756218905,0.17643862905781682,-0.17643862905781682,0,0.16739140385407608,1
159.0,1.013700422,11698.0,11672.0,11690.0,12568.0,8565.0,37.22839628000003,35.21560608832003,-0.26797463811460703,0.008868294390410805,0.036963696369636964,0.18941939147305162,-0.18941939147305162,0,0.17218383028077128,1
159.0,1.018027852,11698.0,11672.0,11690.0,12568.0,8565.0,36.85583210000004,34.863905502400044,-0.26797463811460703,-0.0012279822797037923,0.036963696369636964,0.18941939147305162,-0.18941939147305162,0,0.17218383028077128,1
159.0,1.018027852,11837.0,11160.0,11060.0,12176.0,8310.0,36.85583210000004,34.863905502400044,-0.2878839397030488,-0.0012279822797037923,0.04353788138498457,0.18871424387386507,-0.18871424387386507,0,0.17057590577901985,1
159.0,1.015864137,11837.0,11160.0,11060.0,12176.0,8310.0,36.85583210000004,34.863905502400044,-0.2878839397030488,-0.0012279822797037923,0.04353788138498457,0.18871424387386507,-0.18871424387386507,0,0.17057590577901985,1
159.0,1.013700422,11837.0,10176.0,10220.0,11192.0,7692.0,36.85583210000004,34.863905502400044,-0.34459367792701123,-0.0012279822797037923,0.04754773493073755,0.18534208854056344,-0.18534208854056344,0,0.1597116014856893,1
159.0,1.015864137,11837.0,10176.0,10220.0,11192.0,7692.0,36.85583210000004,34.863905502400044,-0.34459367792701123,-0.0012279822797037923,0.04754773493073755,0.18534208854056344,-0.18534208854056344,0,0.1597116014856893,1
159.0,1.015864137,11837.0,10176.0,10220.0,11192.0,7692.0,37.20447014000001,35.19301981216001,-0.34459367792701123,0.008219909650127793,0.04754773493073755,0.18534208854056344,-0.18534208854056344,0,0.1597116014856893,1
159.0,1.013700422,11837.0,10384.0,10568.0,10320.0,8132.0,37.20447014000001,35.19301981216001,0.034371643394199784,0.008219909650127793,-0.0030911901081916537,0.11857793193149795,-0.11857793193149795,0,0.11781297461488392,1
159.0,1.013700422,11837.0,10384.0,10568.0,10320.0,8132.0,37.20447014000001,35.19301981216001,0.034371643394199784,0.008219909650127793,-0.0030911901081916537,0.11857793193149795,-0.11857793193149795,0,0.11781297461488392,1
